unit_id,recording_id,utterance_index,duration,word_count,baseline_wer,adapted_wer,wer_delta,improved,teacher_selected_wer,teacher_accepted_updates,teacher_skipped_updates,mean_vote_count,mean_vote_fraction
ElizabethGilbert_2009:0030:427.33-448.82,ElizabethGilbert_2009,30,21.49000000000001,72,0.06944444444444445,0.06944444444444445,0.0,False,,2,4,5.5,0.34375
ElizabethGilbert_2009:0031:448.82-455.75,ElizabethGilbert_2009,31,6.930000000000007,22,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0032:455.75-468.16,ElizabethGilbert_2009,32,12.410000000000025,41,0.12195121951219512,0.12195121951219512,0.0,False,,0,3,,
ElizabethGilbert_2009:0033:468.16-473.04,ElizabethGilbert_2009,33,4.8799999999999955,15,0.0,0.0,0.0,False,0.06666666666666667,1,2,2.0,0.125
ElizabethGilbert_2009:0034:470.92-495.84,ElizabethGilbert_2009,34,24.91999999999996,85,0.1411764705882353,0.1411764705882353,0.0,False,,0,6,,
ElizabethGilbert_2009:0035:495.84-504.75,ElizabethGilbert_2009,35,8.910000000000025,32,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0036:504.75-527.75,ElizabethGilbert_2009,36,23.0,64,0.046875,0.046875,0.0,False,,0,6,,
ElizabethGilbert_2009:0037:527.75-536.06,ElizabethGilbert_2009,37,8.309999999999945,25,0.2,0.2,0.0,False,,0,3,,
ElizabethGilbert_2009:0038:536.07-543.48,ElizabethGilbert_2009,38,7.409999999999968,23,0.043478260869565216,0.043478260869565216,0.0,False,,0,3,,
ElizabethGilbert_2009:0039:543.48-556.33,ElizabethGilbert_2009,39,12.850000000000023,31,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0040:556.33-575.16,ElizabethGilbert_2009,40,18.829999999999927,48,0.08333333333333333,0.08333333333333333,0.0,False,,0,3,,
ElizabethGilbert_2009:0041:575.16-593.32,ElizabethGilbert_2009,41,18.160000000000082,60,0.05,0.05,0.0,False,,0,3,,
ElizabethGilbert_2009:0042:593.32-602.74,ElizabethGilbert_2009,42,9.419999999999959,29,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0043:602.74-610.61,ElizabethGilbert_2009,43,7.8700000000000045,16,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0044:610.61-629.15,ElizabethGilbert_2009,44,18.539999999999964,64,0.078125,0.078125,0.0,False,,0,3,,
ElizabethGilbert_2009:0045:629.15-646.31,ElizabethGilbert_2009,45,17.159999999999968,72,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
ElizabethGilbert_2009:0046:646.31-669.04,ElizabethGilbert_2009,46,22.730000000000018,103,0.11650485436893204,0.11650485436893204,0.0,False,,0,6,,
ElizabethGilbert_2009:0047:669.05-688.48,ElizabethGilbert_2009,47,19.430000000000064,80,0.0375,0.0375,0.0,False,,0,3,,
ElizabethGilbert_2009:0048:688.48-703.62,ElizabethGilbert_2009,48,15.139999999999986,48,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0049:705.22-712.78,ElizabethGilbert_2009,49,7.559999999999945,24,0.041666666666666664,0.041666666666666664,0.0,False,,0,3,,
ElizabethGilbert_2009:0050:716.04-731.14,ElizabethGilbert_2009,50,15.100000000000023,67,0.029850746268656716,0.029850746268656716,0.0,False,,0,3,,
ElizabethGilbert_2009:0051:731.14-751.77,ElizabethGilbert_2009,51,20.629999999999995,75,0.04,0.04,0.0,False,,3,3,7.333333333333333,0.4583333333333333
ElizabethGilbert_2009:0052:751.77-767.96,ElizabethGilbert_2009,52,16.190000000000055,64,0.09375,0.09375,0.0,False,,0,3,,
ElizabethGilbert_2009:0053:767.96-783.52,ElizabethGilbert_2009,53,15.559999999999945,64,0.03125,0.03125,0.0,False,,0,3,,
ElizabethGilbert_2009:0054:783.52-797.79,ElizabethGilbert_2009,54,14.269999999999982,63,0.031746031746031744,0.031746031746031744,0.0,False,,0,3,,
ElizabethGilbert_2009:0055:797.79-811.76,ElizabethGilbert_2009,55,13.970000000000027,65,0.06153846153846154,0.06153846153846154,0.0,False,,0,3,,
ElizabethGilbert_2009:0056:811.76-818.47,ElizabethGilbert_2009,56,6.710000000000036,22,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0057:821.89-836.64,ElizabethGilbert_2009,57,14.75,46,0.06521739130434782,0.06521739130434782,0.0,False,,0,3,,
ElizabethGilbert_2009:0058:836.64-841.42,ElizabethGilbert_2009,58,4.779999999999973,16,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0059:841.43-853.16,ElizabethGilbert_2009,59,11.730000000000018,45,0.044444444444444446,0.044444444444444446,0.0,False,,0,3,,
ElizabethGilbert_2009:0060:853.16-865.95,ElizabethGilbert_2009,60,12.790000000000077,36,0.05555555555555555,0.05555555555555555,0.0,False,,0,3,,
ElizabethGilbert_2009:0061:865.95-884.99,ElizabethGilbert_2009,61,19.039999999999964,91,0.06593406593406594,0.06593406593406594,0.0,False,,0,3,,
ElizabethGilbert_2009:0062:884.99-905.24,ElizabethGilbert_2009,62,20.25,69,0.15942028985507245,0.15942028985507245,0.0,False,,0,3,,
ElizabethGilbert_2009:0063:905.24-920.38,ElizabethGilbert_2009,63,15.139999999999986,71,0.11267605633802817,0.11267605633802817,0.0,False,,0,3,,
ElizabethGilbert_2009:0064:920.38-928.67,ElizabethGilbert_2009,64,8.289999999999964,39,0.02564102564102564,0.02564102564102564,0.0,False,,0,3,,
ElizabethGilbert_2009:0065:932.56-943.19,ElizabethGilbert_2009,65,10.63000000000011,23,0.13043478260869565,0.13043478260869565,0.0,False,,0,3,,
ElizabethGilbert_2009:0066:943.19-960.05,ElizabethGilbert_2009,66,16.8599999999999,52,0.038461538461538464,0.038461538461538464,0.0,False,,0,3,,
ElizabethGilbert_2009:0067:960.05-976.60,ElizabethGilbert_2009,67,16.550000000000068,70,0.04285714285714286,0.04285714285714286,0.0,False,,0,3,,
ElizabethGilbert_2009:0068:976.60-995.26,ElizabethGilbert_2009,68,18.659999999999968,70,0.04285714285714286,0.04285714285714286,0.0,False,,0,3,,
ElizabethGilbert_2009:0069:995.27-1002.40,ElizabethGilbert_2009,69,7.1299999999999955,11,0.45454545454545453,0.45454545454545453,0.0,False,,0,3,,
ElizabethGilbert_2009:0070:1002.41-1008.74,ElizabethGilbert_2009,70,6.330000000000041,12,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
ElizabethGilbert_2009:0071:1008.74-1027.56,ElizabethGilbert_2009,71,18.819999999999936,53,0.49056603773584906,0.49056603773584906,0.0,False,,0,3,,
ElizabethGilbert_2009:0072:1027.56-1035.87,ElizabethGilbert_2009,72,8.309999999999945,20,0.0,0.0,0.0,False,,0,3,,
ElizabethGilbert_2009:0073:1035.88-1050.46,ElizabethGilbert_2009,73,14.579999999999927,52,0.019230769230769232,0.019230769230769232,0.0,False,,0,3,,
ElizabethGilbert_2009:0074:1050.46-1060.99,ElizabethGilbert_2009,74,10.529999999999973,38,0.02631578947368421,0.02631578947368421,0.0,False,,0,3,,
ElizabethGilbert_2009:0075:1060.99-1082.80,ElizabethGilbert_2009,75,21.809999999999945,73,0.0684931506849315,0.0684931506849315,0.0,False,,0,6,,
ElizabethGilbert_2009:0076:1082.80-1096.52,ElizabethGilbert_2009,76,13.720000000000027,56,0.07142857142857142,0.07142857142857142,0.0,False,,0,3,,
ElizabethGilbert_2009:0077:1096.52-1112.40,ElizabethGilbert_2009,77,15.88000000000011,42,0.047619047619047616,0.047619047619047616,0.0,False,,0,3,,
ElizabethGilbert_2009:0078:1112.40-1125.72,ElizabethGilbert_2009,78,13.319999999999936,40,0.075,0.075,0.0,False,,0,3,,
ElizabethGilbert_2009:0079:1125.73-1132.91,ElizabethGilbert_2009,79,7.180000000000064,16,0.125,0.125,0.0,False,,0,3,,
ElizabethGilbert_2009:0080:1132.91-1143.14,ElizabethGilbert_2009,80,10.230000000000018,33,0.15151515151515152,0.15151515151515152,0.0,False,,0,3,,
ElizabethGilbert_2009:0081:1143.32-1144.42,ElizabethGilbert_2009,81,1.1000000000001364,2,0.0,0.0,0.0,False,2.5,3,0,5.333333333333333,0.3333333333333333
WadeDavis_2003:0000:12.51-34.52,WadeDavis_2003,0,22.010000000000005,68,0.14705882352941177,0.14705882352941177,0.0,False,,0,6,,
WadeDavis_2003:0001:34.52-40.94,WadeDavis_2003,1,6.419999999999995,16,0.125,0.125,0.0,False,,0,3,,
WadeDavis_2003:0002:40.94-62.52,WadeDavis_2003,2,21.580000000000005,62,0.12903225806451613,0.12903225806451613,0.0,False,0.9838709677419355,1,5,2.0,0.125
WadeDavis_2003:0003:62.52-75.42,WadeDavis_2003,3,12.899999999999999,48,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
WadeDavis_2003:0004:75.42-90.22,WadeDavis_2003,4,14.799999999999997,44,0.11363636363636363,0.11363636363636363,0.0,False,,0,3,,
WadeDavis_2003:0005:90.22-98.81,WadeDavis_2003,5,8.590000000000003,18,0.4444444444444444,0.4444444444444444,0.0,False,,0,3,,
WadeDavis_2003:0006:98.81-107.64,WadeDavis_2003,6,8.829999999999998,25,0.16,0.16,0.0,False,,0,3,,
WadeDavis_2003:0007:107.65-123.31,WadeDavis_2003,7,15.659999999999997,58,0.2413793103448276,0.2413793103448276,0.0,False,,0,3,,
WadeDavis_2003:0008:123.31-163.23,WadeDavis_2003,8,39.91999999999999,126,0.20634920634920634,0.20634920634920634,0.0,False,,0,6,,
WadeDavis_2003:0009:163.23-180.04,WadeDavis_2003,9,16.810000000000002,58,0.22413793103448276,0.22413793103448276,0.0,False,,0,3,,
WadeDavis_2003:0010:180.04-192.41,WadeDavis_2003,10,12.370000000000005,39,0.02564102564102564,0.02564102564102564,0.0,False,,0,3,,
WadeDavis_2003:0011:192.41-214.22,WadeDavis_2003,11,21.810000000000002,69,0.18840579710144928,0.18840579710144928,0.0,False,,0,6,,
WadeDavis_2003:0012:214.22-238.47,WadeDavis_2003,12,24.25,82,0.17073170731707318,0.17073170731707318,0.0,False,,0,6,,
WadeDavis_2003:0013:238.47-248.77,WadeDavis_2003,13,10.300000000000011,36,0.19444444444444445,0.19444444444444445,0.0,False,,0,3,,
WadeDavis_2003:0014:248.77-260.29,WadeDavis_2003,14,11.52000000000001,54,0.14814814814814814,0.14814814814814814,0.0,False,,0,3,,
WadeDavis_2003:0015:260.29-270.25,WadeDavis_2003,15,9.95999999999998,35,0.05714285714285714,0.05714285714285714,0.0,False,,0,3,,
WadeDavis_2003:0016:270.25-278.60,WadeDavis_2003,16,8.350000000000023,28,0.5714285714285714,0.5714285714285714,0.0,False,,0,3,,
WadeDavis_2003:0017:278.61-285.59,WadeDavis_2003,17,6.979999999999961,9,0.0,0.0,0.0,False,2.0,3,0,3.0,0.1875
WadeDavis_2003:0018:285.60-295.62,WadeDavis_2003,18,10.019999999999982,28,0.42857142857142855,0.42857142857142855,0.0,False,,0,3,,
WadeDavis_2003:0019:295.62-305.16,WadeDavis_2003,19,9.54000000000002,30,0.1,0.1,0.0,False,,0,3,,
WadeDavis_2003:0020:305.16-327.12,WadeDavis_2003,20,21.95999999999998,77,0.15584415584415584,0.15584415584415584,0.0,False,,0,6,,
WadeDavis_2003:0021:327.12-334.22,WadeDavis_2003,21,7.100000000000023,18,0.2222222222222222,0.2222222222222222,0.0,False,,0,3,,
WadeDavis_2003:0022:334.22-360.73,WadeDavis_2003,22,26.50999999999999,80,0.2875,0.2875,0.0,False,,0,6,,
WadeDavis_2003:0023:360.73-387.78,WadeDavis_2003,23,27.049999999999955,102,0.2549019607843137,0.2549019607843137,0.0,False,,0,6,,
WadeDavis_2003:0024:387.78-413.42,WadeDavis_2003,24,25.640000000000043,84,0.19047619047619047,0.19047619047619047,0.0,False,,0,6,,
WadeDavis_2003:0025:413.42-433.70,WadeDavis_2003,25,20.279999999999973,70,0.15714285714285714,0.15714285714285714,0.0,False,,0,3,,
WadeDavis_2003:0026:433.70-440.38,WadeDavis_2003,26,6.680000000000007,24,0.125,0.125,0.0,False,,0,3,,
WadeDavis_2003:0027:440.38-463.37,WadeDavis_2003,27,22.99000000000001,87,0.1724137931034483,0.1724137931034483,0.0,False,,0,6,,
WadeDavis_2003:0028:463.38-474.22,WadeDavis_2003,28,10.840000000000032,39,0.1794871794871795,0.1794871794871795,0.0,False,,0,3,,
WadeDavis_2003:0029:474.22-482.69,WadeDavis_2003,29,8.46999999999997,22,0.3181818181818182,0.3181818181818182,0.0,False,,0,3,,
WadeDavis_2003:0030:482.69-492.41,WadeDavis_2003,30,9.720000000000027,33,0.21212121212121213,0.21212121212121213,0.0,False,,0,3,,
WadeDavis_2003:0031:492.41-508.11,WadeDavis_2003,31,15.699999999999989,46,0.391304347826087,0.391304347826087,0.0,False,,0,3,,
WadeDavis_2003:0032:508.11-526.98,WadeDavis_2003,32,18.870000000000005,63,0.1746031746031746,0.1746031746031746,0.0,False,,0,3,,
WadeDavis_2003:0033:526.98-539.44,WadeDavis_2003,33,12.460000000000036,40,0.175,0.175,0.0,False,,0,3,,
WadeDavis_2003:0034:539.44-569.45,WadeDavis_2003,34,30.00999999999999,98,0.24489795918367346,0.24489795918367346,0.0,False,,0,6,,
WadeDavis_2003:0035:569.45-578.75,WadeDavis_2003,35,9.299999999999955,37,0.02702702702702703,0.02702702702702703,0.0,False,,0,3,,
WadeDavis_2003:0036:578.75-592.58,WadeDavis_2003,36,13.830000000000041,43,0.16279069767441862,0.16279069767441862,0.0,False,,0,3,,
WadeDavis_2003:0037:592.58-628.02,WadeDavis_2003,37,35.43999999999994,122,0.2540983606557377,0.2540983606557377,0.0,False,,0,6,,
WadeDavis_2003:0038:628.02-639.18,WadeDavis_2003,38,11.159999999999968,42,0.14285714285714285,0.14285714285714285,0.0,False,,0,3,,
WadeDavis_2003:0039:639.18-659.73,WadeDavis_2003,39,20.550000000000068,74,0.13513513513513514,0.13513513513513514,0.0,False,,3,3,10.666666666666666,0.6666666666666666
WadeDavis_2003:0040:659.73-673.36,WadeDavis_2003,40,13.629999999999995,52,0.23076923076923078,0.23076923076923078,0.0,False,,0,3,,
WadeDavis_2003:0041:673.36-691.26,WadeDavis_2003,41,17.899999999999977,59,0.1016949152542373,0.1016949152542373,0.0,False,,0,3,,
WadeDavis_2003:0042:691.26-704.20,WadeDavis_2003,42,12.940000000000055,30,0.2,0.2,0.0,False,,0,3,,
WadeDavis_2003:0043:704.20-717.36,WadeDavis_2003,43,13.159999999999968,44,0.25,0.25,0.0,False,,0,3,,
WadeDavis_2003:0044:717.36-731.58,WadeDavis_2003,44,14.220000000000027,35,0.6,0.6,0.0,False,,0,3,,
WadeDavis_2003:0045:731.58-749.78,WadeDavis_2003,45,18.199999999999932,51,0.2549019607843137,0.2549019607843137,0.0,False,,0,3,,
WadeDavis_2003:0046:749.78-753.79,WadeDavis_2003,46,4.009999999999991,13,1.0,1.0,0.0,False,,0,3,,
WadeDavis_2003:0047:753.79-774.30,WadeDavis_2003,47,20.50999999999999,75,0.18666666666666668,0.18666666666666668,0.0,False,,3,3,12.666666666666666,0.7916666666666666
WadeDavis_2003:0048:774.30-792.32,WadeDavis_2003,48,18.020000000000095,56,0.26785714285714285,0.26785714285714285,0.0,False,,0,3,,
WadeDavis_2003:0049:792.32-806.43,WadeDavis_2003,49,14.1099999999999,36,0.2777777777777778,0.2777777777777778,0.0,False,,0,3,,
WadeDavis_2003:0050:806.43-832.71,WadeDavis_2003,50,26.280000000000086,87,0.14942528735632185,0.14942528735632185,0.0,False,,0,6,,
WadeDavis_2003:0051:832.71-840.77,WadeDavis_2003,51,8.059999999999945,31,0.0967741935483871,0.0967741935483871,0.0,False,,0,3,,
WadeDavis_2003:0052:840.77-852.05,WadeDavis_2003,52,11.279999999999973,54,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
WadeDavis_2003:0053:853.72-867.43,WadeDavis_2003,53,13.709999999999923,41,0.21951219512195122,0.21951219512195122,0.0,False,,0,3,,
WadeDavis_2003:0054:867.44-877.86,WadeDavis_2003,54,10.419999999999959,39,0.1794871794871795,0.1794871794871795,0.0,False,,0,3,,
WadeDavis_2003:0055:877.86-885.24,WadeDavis_2003,55,7.3799999999999955,20,0.2,0.2,0.0,False,,0,3,,
WadeDavis_2003:0056:885.24-906.61,WadeDavis_2003,56,21.370000000000005,75,0.2,0.21333333333333335,0.013333333333333336,False,0.9866666666666667,3,3,7.333333333333333,0.4583333333333333
WadeDavis_2003:0057:906.61-926.31,WadeDavis_2003,57,19.699999999999932,59,0.1694915254237288,0.1694915254237288,0.0,False,,0,3,,
WadeDavis_2003:0058:926.31-940.68,WadeDavis_2003,58,14.370000000000005,44,0.06818181818181818,0.06818181818181818,0.0,False,,0,3,,
WadeDavis_2003:0059:940.68-947.80,WadeDavis_2003,59,7.1200000000000045,28,0.10714285714285714,0.10714285714285714,0.0,False,,0,3,,
WadeDavis_2003:0060:947.80-956.57,WadeDavis_2003,60,8.770000000000095,36,0.1111111111111111,0.1111111111111111,0.0,False,,0,3,,
WadeDavis_2003:0061:956.57-986.13,WadeDavis_2003,61,29.559999999999945,93,0.11827956989247312,0.11827956989247312,0.0,False,,0,6,,
WadeDavis_2003:0062:986.13-991.66,WadeDavis_2003,62,5.529999999999973,18,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
WadeDavis_2003:0063:991.66-1000.58,WadeDavis_2003,63,8.920000000000073,21,0.23809523809523808,0.23809523809523808,0.0,False,,0,3,,
WadeDavis_2003:0064:1000.58-1015.44,WadeDavis_2003,64,14.860000000000014,49,0.14285714285714285,0.14285714285714285,0.0,False,,0,3,,
WadeDavis_2003:0065:1015.44-1038.66,WadeDavis_2003,65,23.220000000000027,81,0.14814814814814814,0.14814814814814814,0.0,False,,0,6,,
WadeDavis_2003:0066:1038.66-1045.71,WadeDavis_2003,66,7.0499999999999545,20,0.05,0.05,0.0,False,,0,3,,
WadeDavis_2003:0067:1045.71-1054.34,WadeDavis_2003,67,8.629999999999882,34,0.35294117647058826,0.35294117647058826,0.0,False,,0,3,,
WadeDavis_2003:0068:1054.34-1069.21,WadeDavis_2003,68,14.870000000000118,44,0.18181818181818182,0.18181818181818182,0.0,False,,0,3,,
WadeDavis_2003:0069:1069.21-1086.82,WadeDavis_2003,69,17.6099999999999,57,0.08771929824561403,0.08771929824561403,0.0,False,,0,3,,
WadeDavis_2003:0070:1086.82-1105.60,WadeDavis_2003,70,18.779999999999973,64,0.078125,0.078125,0.0,False,,0,3,,
WadeDavis_2003:0071:1105.60-1114.19,WadeDavis_2003,71,8.590000000000146,25,0.08,0.08,0.0,False,,0,3,,
WadeDavis_2003:0072:1114.19-1120.21,WadeDavis_2003,72,6.019999999999982,15,0.4,0.4,0.0,False,,0,3,,
WadeDavis_2003:0073:1120.21-1129.72,WadeDavis_2003,73,9.509999999999991,24,0.041666666666666664,0.041666666666666664,0.0,False,,0,3,,
WadeDavis_2003:0074:1129.72-1149.78,WadeDavis_2003,74,20.059999999999945,63,0.20634920634920634,0.20634920634920634,0.0,False,,0,3,,
WadeDavis_2003:0075:1149.78-1156.64,WadeDavis_2003,75,6.860000000000127,20,0.0,0.0,0.0,False,,0,3,,
WadeDavis_2003:0076:1156.64-1165.82,WadeDavis_2003,76,9.179999999999836,32,0.0625,0.0625,0.0,False,,0,3,,
WadeDavis_2003:0077:1165.82-1178.95,WadeDavis_2003,77,13.13000000000011,38,0.23684210526315788,0.23684210526315788,0.0,False,,0,3,,
WadeDavis_2003:0078:1178.95-1189.61,WadeDavis_2003,78,10.659999999999854,42,0.07142857142857142,0.07142857142857142,0.0,False,,0,3,,
WadeDavis_2003:0079:1189.61-1201.16,WadeDavis_2003,79,11.550000000000182,31,0.25806451612903225,0.25806451612903225,0.0,False,,0,3,,
WadeDavis_2003:0080:1201.16-1202.43,WadeDavis_2003,80,1.2699999999999818,1,1.0,0.0,-1.0,True,2.0,3,0,7.333333333333333,0.4583333333333333
WadeDavis_2003:0081:1202.43-1230.88,WadeDavis_2003,81,28.450000000000045,83,0.14457831325301204,0.14457831325301204,0.0,False,,0,6,,
WadeDavis_2003:0082:1230.88-1242.24,WadeDavis_2003,82,11.3599999999999,42,0.09523809523809523,0.09523809523809523,0.0,False,,0,3,,
WadeDavis_2003:0083:1242.24-1252.88,WadeDavis_2003,83,10.6400000000001,35,0.0,0.0,0.0,False,,0,3,,
WadeDavis_2003:0084:1252.88-1262.43,WadeDavis_2003,84,9.549999999999955,26,0.038461538461538464,0.038461538461538464,0.0,False,,0,3,,
WadeDavis_2003:0085:1262.43-1266.54,WadeDavis_2003,85,4.1099999999999,8,1.75,1.75,0.0,False,,0,3,,
WadeDavis_2003:0086:1266.54-1274.80,WadeDavis_2003,86,8.259999999999991,27,0.48148148148148145,0.48148148148148145,0.0,False,,0,3,,
WadeDavis_2003:0087:1274.80-1282.74,WadeDavis_2003,87,7.940000000000055,18,0.16666666666666666,0.16666666666666666,0.0,False,,0,3,,
WadeDavis_2003:0088:1282.74-1296.34,WadeDavis_2003,88,13.599999999999909,45,0.08888888888888889,0.08888888888888889,0.0,False,,0,3,,
WadeDavis_2003:0089:1296.34-1313.09,WadeDavis_2003,89,16.75,51,0.0,0.0,0.0,False,,0,3,,
